paper_id,title,decision,gt_binary,avg_score,score_0,score_1,score_2,score_3,score_4,score_5
H4FSx06FCZ,SecureGS: Boosting the Security and Fidelity of 3D Gaussian Splatting Steganography,Accept (Poster),Accept,6.00,5,6,8,8,3,
HHKboqbkec,Scaling Multimodal Theory-of-Mind with Weak-to-Strong Bayesian Reasoning,Reject,Reject,5.75,6,5,6,6,,
HMrcv7Q4Ub,VL-Cache: Sparsity and Modality-Aware KV Cache Compression for Vision-Language Model Inference Acceleration,Accept (Poster),Accept,6.00,6,6,6,6,,
HNJJEWfo0Z,Examining Why Perturbation-Based Fidelity Metrics are Inconsistent,Reject,Reject,3.75,3,6,3,3,,
HcyVr9SlwR,LBG: LNE-based Blocking Generation Against Data Contamination on Large Language Models,Reject,Reject,3.67,3,5,3,,,
HgSIfXTpBE,Mixed-curvature decision trees and random forests,Reject,Reject,5.80,5,5,6,5,8,
HhefvT4ktU,AI-generated faces influence gender stereotypes and racial homogenization,Reject,Reject,4.00,5,5,3,3,,
HmwneoGoy9,SeerAttention: Learning Intrinsic Sparse Attention in Your LLMs,Reject,Reject,5.25,5,5,5,6,,
HozsY9Gdcl,Leveraging Set Assumption for Membership Inference in Language Models,Reject,Reject,5.00,5,5,5,,,
HqLHY4TzGj,Union-over-Intersections: Object Detection beyond Winner-Takes-All,Accept (Spotlight),Accept,7.25,8,5,8,8,,
Ij9ilPh36h,The Hyperfitting Phenomenon: Sharpening and Stabilizing LLMs for Open-Ended Text Generation,Accept (Poster),Accept,6.25,6,5,8,6,,
IoonroIpfD,A Federated Graph Learning Framework With Attention Mechanism and Clustering Algorithm,Reject,Reject,2.50,3,1,3,3,,
Ir6JxcuP6H,ReferEverything: Towards segmenting everything we can speak of in videos,Reject,Reject,5.60,5,5,6,6,6,
